INT	INT	INT	STRING	INT	INT	INT		
10440913	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GNgßng Lñc Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 117 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 24828 ði¬m. "	0	1	0	0	0
10440914	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GNgßng Lñc Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 128 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 26896 ði¬m. "	0	1	0	0	0
10440915	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GNgßng Lñc Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 140 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 28887 ði¬m. "	0	1	0	0	0
10440916	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GNgßng Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 58 ði¬m, kéo dài 10s#r#GVø Hü Thñc Ðµc (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 1812 ði¬m."	0	1	0	0	0
10440917	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GNgßng Lñc Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 93 ði¬m, kéo dài 10s#r#GVø Hü Thñc Ðµc (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 2014 ði¬m."	0	1	0	0	0
10440918	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GNgßng Lñc Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 117 ði¬m, kéo dài 10s#r#GVø Hü Thñc Ðµc (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 2417 ði¬m."	0	1	0	0	0
10440919	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GNgßng Lñc Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 128 ði¬m, kéo dài 10s#r#GVø Hü Thñc Ðµc (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 2617 ði¬m."	0	1	0	0	0
10440920	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GNgßng Lñc Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 140 ði¬m, kéo dài 10s#r#GVø Hü Thñc Ðµc (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 2820 ði¬m."	0	1	0	0	0
10440921	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GPhÕp Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 58 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 18443 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10440922	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GPhÕp Lñc Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 93 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 20493 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10440923	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GPhÕp Lñc Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 117 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 24591 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10440924	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GPhÕp Lñc Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 128 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 26640 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10440925	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GPhÕp Lñc Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 140 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 28690 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10440926	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GPhÕp Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 58 ði¬m, kéo dài 10s#r#GK¸ch Ðµc Ôn D¸ch (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 1795 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10440927	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GPhÕp Lñc Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 93 ði¬m, kéo dài 10s#r#GK¸ch Ðµc Ôn D¸ch (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 1995 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10440928	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GPhÕp Lñc Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 117 ði¬m, kéo dài 10s#r#GK¸ch Ðµc Ôn D¸ch (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 2394 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10440929	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GPhÕp Lñc Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 128 ði¬m, kéo dài 10s#r#GK¸ch Ðµc Ôn D¸ch (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 2593 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10440930	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GPhÕp Lñc Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 140 ði¬m, kéo dài 10s#r#GK¸ch Ðµc Ôn D¸ch (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 2793 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10440931	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GPhÕp Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 58 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 18620 ði¬m. "	0	1	0	0	0
10440932	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GPhÕp Lñc Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 93 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 20690 ði¬m. "	0	1	0	0	0
10440933	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GPhÕp Lñc Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 117 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 24828 ði¬m. "	0	1	0	0	0
10440934	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GPhÕp Lñc Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 128 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 26896 ði¬m. "	0	1	0	0	0
10440935	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GPhÕp Lñc Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 140 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 28887 ði¬m. "	0	1	0	0	0
10440936	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GPhÕp Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 58 ði¬m, kéo dài 10s#r#GVø Hü Thñc Ðµc (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 1812 ði¬m."	0	1	0	0	0
10440937	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GPhÕp Lñc Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 93 ði¬m, kéo dài 10s#r#GVø Hü Thñc Ðµc (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 2014 ði¬m."	0	1	0	0	0
10440938	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GPhÕp Lñc Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 117 ði¬m, kéo dài 10s#r#GVø Hü Thñc Ðµc (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 2417 ði¬m."	0	1	0	0	0
10440939	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GPhÕp Lñc Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 128 ði¬m, kéo dài 10s#r#GVø Hü Thñc Ðµc (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 2617 ði¬m."	0	1	0	0	0
10440940	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GPhÕp Lñc Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 140 ði¬m, kéo dài 10s#r#GVø Hü Thñc Ðµc (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 2820 ði¬m."	0	1	0	0	0
10440941	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GTø Linh Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® tång nµi lñc bän thân 58 ði¬m, kéo dài 10s#r#GTuy®t Cänh Tán Sát (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, nµi công tång 18443 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10440942	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GTø Linh Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® tång nµi lñc bän thân 93 ði¬m, kéo dài 10s#r#GTuy®t Cänh Tán Sát (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, nµi công tång 20493 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10440943	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GTø Linh Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® tång nµi lñc bän thân 117 ði¬m, kéo dài 10s#r#GTuy®t Cänh Tán Sát (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, nµi công tång 24591 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10440944	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GTø Linh Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® tång nµi lñc bän thân 128 ði¬m, kéo dài 10s#r#GTuy®t Cänh Tán Sát (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, nµi công tång 26640 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10440945	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GTø Linh Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® tång nµi lñc bän thân 140 ði¬m, kéo dài 10s#r#GTuy®t Cänh Tán Sát (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, nµi công tång 28690 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10440946	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GTø Linh Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® tång nµi lñc bän thân 58 ði¬m, kéo dài 10s#r#GK¸ch Ðµc Ôn D¸ch (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 1795 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10440947	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GTø Linh Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® tång nµi lñc bän thân 93 ði¬m, kéo dài 10s#r#GK¸ch Ðµc Ôn D¸ch (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 1995 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10440948	-1	-1	"#c00ffffThuµc tính #c009933Ðµc#c00ffff, kh¡c chª #cff9900Höa#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GTø Linh Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® tång nµi lñc bän thân 117 ði¬m, kéo dài 10s#r#GK¸ch Ðµc Ôn D¸ch (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Ðµc công tång 2394 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
